GENE	RA
RDH8	0.66121
SLC35F1	0.66127
ACY3	0.66143
PERM1	0.66144
NMRK2	0.66158
AMY2B	0.66166
IL4R	0.66166
OR5P3	0.66172
GRM6	0.66208
AQP6	0.66215
SETD1B	0.66223
NEK1	0.66227
NCALD	0.66236
PTP4A2	0.66238
APPL1	0.66268
COX15	0.66284
BTBD9	0.66289
PATE2	0.6629
ANKRD54	0.66307
RAB6B	0.66331
TM7SF3	0.6635
SRPK2	0.66356
CASP1	0.66357
OR5K1	0.66361
EXD3	0.66368
SPRTN	0.66369
TRMT61A	0.66369
ZBTB41	0.6637
NSUN6	0.66372
SYNM	0.66375
SLC1A1	0.66383
CDC25C	0.66417
EYA3	0.66418
PRDM9	0.66427
HSD17B7	0.66429
TERF1	0.66431
KRT12	0.66445
CHRNB3	0.66452
KRTAP4-11	0.66463
MRPL23	0.66464
KIFC3	0.66473
B3GNT4	0.66481
DVL3	0.66497
HNRNPDL	0.665
ALOX15B	0.66504
CCKBR	0.66507
LRRC4B	0.66508
ARF1	0.66513
SMG5	0.66529
DDIAS	0.6654
SNAI1	0.66541
PTK2	0.66544
CACNG4	0.66547
FAM117A	0.6655
KIDINS220	0.66553
SGPP1	0.66554
BTBD17	0.66559
ACOD1	0.66577
ADAMTSL5	0.66581
PHAX	0.66583
MRPS5	0.66587
PAX3	0.66607
FBXO43	0.66647
TXNDC16	0.66654
COIL	0.66656
USP14	0.66656
TMEM65	0.66659
ACCSL	0.66673
MKNK2	0.66676
CNIH3	0.66687
KRTAP25-1	0.66716
RRP12	0.66733
MPZL2	0.66735
LIMCH1	0.66754
SCTR	0.66756
CYP2J2	0.66764
ITGA10	0.6677
SLC15A5	0.66783
SLC23A3	0.66795
PAOX	0.66797
E4F1	0.66803
ZNF678	0.66807
TIAL1	0.66808
KRTAP4-12	0.66812
OR2C3	0.66821
FAM129B	0.66831
GJA3	0.66831
COX8A	0.66855
RCHY1	0.66857
PPP1CC	0.66873
CD2AP	0.66877
DPH5	0.66878
NUP153	0.66883
RNF144A	0.66892
C12orf60	0.66901
RNF166	0.66911
WNT9A	0.66934
OC90	0.66936
PURG	0.66956
PAICS	0.66965
PPP1R42	0.66965
ZMYM1	0.66966
ERI2	0.6697
RMI1	0.66991
NTPCR	0.67028
ZNF404	0.67031
SIN3A	0.67034
MMP25	0.6706
LDAH	0.67072
CA8	0.67077
MBD3L3	0.67079
ZNF626	0.671
GCSAML	0.67105
PCCA	0.67116
ASPHD2	0.67122
SERTAD2	0.67125
MARCKSL1	0.6713
CLK4	0.67133
SLC22A23	0.6714
GRHPR	0.67142
PRDM13	0.67143
FZD1	0.67144
PRR13	0.67144
EN2	0.67149
VPS39	0.6716
USH1G	0.67161
LRRC52	0.67174
HMX3	0.67183
ZFYVE19	0.67193
TTLL7	0.67202
UTRN	0.67219
MYO1H	0.6723
GZMM	0.67254
ZSWIM6	0.67256
PLEKHO1	0.67271
UBE2E2	0.6729
MTPN	0.67299
LUZP6	0.67299
OBSCN	0.67302
DNAJC8	0.67306
LRRC69	0.67331
VAMP4	0.6736
LAMB1	0.67377
ZSCAN10	0.6742
KLK13	0.67435
ASCL3	0.67442
IREB2	0.67455
UPK3B	0.67457
FOXN3	0.67471
SYT17	0.67472
HAPLN1	0.67476
FBXW12	0.6748
CORO1B	0.67486
VWA2	0.67487
IGSF8	0.6749
PRKN	0.67492
HAO2	0.67505
TPP2	0.67517
SLC39A3	0.67524
CASP2	0.67525
SOD1	0.67539
CCT3	0.67546
MYO1F	0.67549
RIPK1	0.67556
RPS19BP1	0.67571
PREX2	0.67574
IRGQ	0.67585
SLC38A7	0.67597
MITD1	0.67639
ZNF577	0.6764
ANKRD34C	0.67658
PRDM2	0.67661
HOXC8	0.67685
HDDC3	0.6769
CMYA5	0.67693
RBM11	0.67695
TSPAN9	0.67698
FUT9	0.67707
LRGUK	0.67708
ATP8B1	0.67719
CHRNA6	0.67721
TMEM59	0.67723
PFKFB2	0.67756
HERC2	0.67757
PURA	0.6776
KRT38	0.67782
CALN1	0.67789
OR2C1	0.67789
MRPS7	0.67791
RPL23A	0.67798
SLC35E4	0.678
NR4A3	0.6781
OR2D2	0.67813
TRAPPC3L	0.67821
DNMBP	0.67832
RXFP2	0.67854
EMG1	0.67855
OARD1	0.67856
B3GLCT	0.67872
PECAM1	0.67897
LRG1	0.67908
C2orf73	0.6791
RAB12	0.67928
UBA3	0.67933
RHOT1	0.67935
SETD4	0.67938
GUCY2D	0.67973
FBXL6	0.6798
OR9A2	0.67982
CHD6	0.67989
RASGRF2	0.6799
CTSE	0.67992
SPG21	0.67994
AURKC	0.67994
HSD11B2	0.68014
TAAR9	0.68017
ZNF79	0.68019
SECISBP2	0.68028
CCDC154	0.68031
SPCS3	0.68049
KAAG1	0.68052
OR1G1	0.68074
FBXO15	0.68084
NCAM1	0.68085
HSP90AB1	0.68093
MAP1B	0.68102
ZNF648	0.68103
USP13	0.6813
CALHM4	0.68131
C1QL3	0.6815
TGFBR3L	0.68161
C19orf47	0.68181
CST11	0.68182
THSD4	0.68186
TMED7	0.68196
TPM1	0.68197
GTPBP10	0.68207
SLC35A3	0.68222
RNPEPL1	0.68232
KRT86	0.68233
ADAMTS18	0.68233
BCL2L2	0.68242
TMEM202	0.68246
C15orf62	0.68248
FOXL2NB	0.68277
PLEKHF2	0.68296
LARP4B	0.68305
AANAT	0.68312
RWDD1	0.68314
KRT1	0.68316
FBXL3	0.68318
ZDHHC5	0.68319
LRRC37A2	0.6832
BEGAIN	0.68324
ADGRB2	0.68337
C7orf65	0.68342
TDRD5	0.68343
PDLIM7	0.68345
IQUB	0.68369
RPP38	0.68377
CYP19A1	0.68379
RPP25	0.68383
YWHAH	0.6839
ZG16B	0.68392
OR5L1	0.68406
C11orf71	0.68409
LRRIQ3	0.68446
NXPE4	0.68456
APOBEC3H	0.68469
BMS1	0.6847
TBX2	0.68487
AMPD2	0.6849
MAP3K8	0.68518
SPNS3	0.68521
AURKB	0.68533
EN1	0.68543
MIA	0.68552
ZRANB3	0.68554
PGBD4	0.6856
SFSWAP	0.68567
UHMK1	0.68568
SEL1L3	0.68572
ERICH6B	0.68597
PANO1	0.68605
EFNB2	0.68616
ECHDC3	0.68619
ABRA	0.6862
GADL1	0.68627
SH3TC2	0.68643
CYTH2	0.68646
SRRD	0.68647
KRTAP22-2	0.68648
TNK1	0.68658
ZNF879	0.68661
RALGAPB	0.68668
VPS4B	0.68672
FLAD1	0.68673
LRRC8B	0.68681
CST2	0.6869
C8G	0.68693
SLC37A2	0.68702
ATP1B2	0.68707
KCNS2	0.68718
MATN3	0.68734
TMCO2	0.68744
TMEM130	0.68746
TRHR	0.6875
MED7	0.68794
PLPBP	0.68796
ARF3	0.68798
FGF23	0.6881
SH3D21	0.68834
LOXL1	0.68835
SCN3B	0.68844
TRMT6	0.68847
POLR3G	0.68848
DCANP1	0.68852
TRPC6	0.68852
CCDC61	0.68859
ZNF385A	0.68876
TNFRSF1A	0.6889
CCND3	0.68892
OR2T1	0.68898
PLA2G4D	0.68913
ZEB2	0.68917
TSR3	0.68933
ECHS1	0.68934
CLDN3	0.6895
KLK10	0.68953
OPCML	0.68962
CLK3	0.68967
DCLRE1C	0.6897
PARG	0.6897
ADPRHL1	0.68989
CLEC4G	0.68995
GPR180	0.69
SREK1IP1	0.69002
NMNAT3	0.69003
LDHAL6B	0.69009
GFRA2	0.69012
GRIN3B	0.69015
ATG10	0.69027
DOCK5	0.69034
PRPF4	0.69039
COMMD8	0.69063
CDC20B	0.69066
EPC2	0.69076
MED31	0.69076
SPRY2	0.69085
PIGG	0.69104
GCLC	0.69111
NR2E1	0.69119
MREG	0.69126
DENND5A	0.6913
ARID4B	0.69133
ZBTB44	0.69136
OR2T6	0.69137
PLK4	0.69138
CBFB	0.69138
TOMM5	0.69141
VSTM2B	0.69141
SLC6A19	0.69147
PCDHB7	0.69161
XIRP2	0.69166
HAUS5	0.69177
FMNL1	0.6918
DHRS4	0.69186
OR2Z1	0.69188
EIF4ENIF1	0.69188
MTERF2	0.69194
DYNLT1	0.69203
KRT34	0.69209
HSPB1	0.6921
HYAL4	0.69221
SUCLA2	0.69234
SPHAR	0.69238
VASP	0.69245
ADAMTSL2	0.69257
BRIP1	0.69268
SIGLEC10	0.69279
STX1A	0.69281
RFX3	0.69282
MPEG1	0.69292
LAMP3	0.69304
TSPAN8	0.69307
GLI3	0.69335
CABIN1	0.69335
OR8S1	0.69369
OR4K13	0.69373
SHCBP1	0.69378
UTS2B	0.69397
USP44	0.694
IFNW1	0.69409
LARP1	0.6942
INTS13	0.6943
TRMT11	0.69443
BCO1	0.69455
RAD9A	0.69469
RHOD	0.6947
MED6	0.69481
KCNJ9	0.69485
ANKRD22	0.69499
EXTL2	0.69513
PCDHB6	0.69534
CMTM7	0.69542
IL31	0.69542
ARL5B	0.69567
SSR1	0.69568
SF3B2	0.6958
JAKMIP3	0.69589
ZNF572	0.69593
WDR86	0.69595
SMCO3	0.69599
AP3D1	0.69599
CHRNA5	0.696
PEX5L	0.69609
LMOD3	0.6961
METTL3	0.69628
TFB2M	0.69633
GABRA1	0.69647
MAF1	0.69655
AP1S3	0.69656
USP30	0.69664
SAP30L	0.69683
ARMC8	0.69685
EPHB2	0.69699
KLHL29	0.69699
C10orf25	0.69699
CASP6	0.69704
MAMSTR	0.69706
CHRNA1	0.69707
TRPM4	0.69709
S100A10	0.6971
BICC1	0.69714
GAPVD1	0.69735
EGFLAM	0.6975
WSB1	0.69756
VWA8	0.69763
TM4SF20	0.69767
HEYL	0.69768
SPATA16	0.69774
FLOT2	0.69783
TMEM176B	0.69787
TM4SF18	0.69793
NFKBIA	0.69797
GORAB	0.69801
SPACA4	0.69814
NLRP12	0.69815
ACAA1	0.6983
SDAD1	0.69833
CPNE3	0.69845
OR51S1	0.69885
GNG3	0.69885
CCDC127	0.69896
FKRP	0.69897
OR5AC2	0.69925
FLT4	0.69928
STRIP2	0.69937
ARPC5L	0.69937
KRT74	0.69938
ELFN2	0.6994
OR56B1	0.69948
FAM160A2	0.69951
POLR3C	0.69967
TRIM77	0.6997
HOXB1	0.69993
OR13G1	0.7
C4orf51	0.70003
TCP10	0.70011
SERF1B	0.7003
FAM102B	0.70039
DNAJC16	0.7006
MMP27	0.70063
ARL4A	0.7008
CBS	0.70087
MRM3	0.70115
MTX3	0.70117
FAM196A	0.70118
TMEM74	0.70119
NCOA7	0.7012
GPN3	0.70138
EMILIN2	0.70142
PDCL2	0.70144
CRYBB2	0.70144
SLC25A40	0.70172
C1orf131	0.70179
PRIMA1	0.70184
CTAGE9	0.7019
FRMD5	0.70218
CAPZA3	0.70223
SKAP1	0.70225
PRAMEF20	0.7023
ARFGEF3	0.70236
DHRS11	0.70236
KRTAP13-4	0.70238
TRIM49	0.70241
ENPEP	0.70244
ADGRG1	0.70247
DGCR8	0.70261
TLCD1	0.70267
FOXQ1	0.70268
KIAA1671	0.70272
LIMA1	0.70278
ONECUT1	0.70281
ARFIP1	0.70296
OSBP2	0.703
CYB5RL	0.70322
TEX15	0.70327
VPS33A	0.7033
TREML4	0.70334
NSRP1	0.70345
RNF182	0.70353
TMEM80	0.70354
CYP2C8	0.70363
PHLDA3	0.70364
ASXL2	0.7037
CES5A	0.70371
CYP4F3	0.70375
DCUN1D1	0.70384
TNNC2	0.70403
TBRG1	0.70409
TNFRSF10A	0.70416
PPP6R3	0.70418
EEF2K	0.70424
TGFB3	0.70427
CABP5	0.70428
HIST2H2AA4	0.70434
MLLT3	0.70437
NUP50	0.70439
HTRA2	0.70446
DMRT1	0.7045
CDCA3	0.70454
GTF2H2C	0.70455
PANX1	0.70457
GORASP2	0.70463
LARGE1	0.70467
RRP7A	0.70467
IFNK	0.7047
FAHD1	0.70478
BARHL2	0.70483
ZNF214	0.70487
FRY	0.70508
YAP1	0.70519
FGF1	0.70531
MAP3K11	0.70556
BTBD18	0.70561
OR1B1	0.70563
COPZ2	0.70579
TAS2R9	0.70585
CYTH1	0.70594
GUCY1A2	0.70597
RNF213	0.70606
SEMA6C	0.7063
MRFAP1	0.7063
JCAD	0.7065
AGRP	0.70652
CTDNEP1	0.70669
EEA1	0.70684
PIAS3	0.70687
RARS2	0.70702
HIST2H2AC	0.70719
HSPA5	0.70731
APLF	0.70736
ALDH1A2	0.70751
PTK2B	0.70754
ASAP3	0.70758
P3H3	0.7076
STEAP2	0.70779
KLK14	0.7078
SEPT12	0.70813
EXOC3L1	0.70813
INSIG1	0.70821
CARD10	0.70823
NIM1K	0.70829
AADACL4	0.7083
OR10V1	0.70857
ZNF397	0.70857
OR13A1	0.70879
NAP1L1	0.709
MCM10	0.70901
S100A3	0.70902
HTN3	0.70902
CYSRT1	0.70902
PLPPR5	0.70912
FAM204A	0.70927
ANPEP	0.70932
ZBTB8A	0.70941
ATP11B	0.70943
TDRD12	0.70958
NSD2	0.70959
ULK4	0.70961
NOP16	0.70985
GTF2E1	0.70997
UCHL1	0.70997
THAP1	0.71
NLRP1	0.71002
FOXN4	0.71011
MDFI	0.71017
NCOR2	0.71051
KRT4	0.71053
ITPKC	0.71056
ZNF223	0.71064
FDFT1	0.71077
IL34	0.71085
IL17RA	0.71091
PANX2	0.71091
DUSP3	0.71095
ACSM2B	0.71096
CBX3	0.71097
TMEM240	0.71107
KIF26B	0.71114
CD151	0.71114
SESTD1	0.7113
ZNF385B	0.71146
NUP160	0.71148
HPCAL4	0.71154
CHST4	0.71155
GCOM1	0.71169
RPL27A	0.7117
RAB2B	0.7118
BRD7	0.71183
KRTAP16-1	0.71192
NDUFAF5	0.71209
RBM44	0.71215
OR51M1	0.71221
FIS1	0.71224
ZNF557	0.71241
ARRDC5	0.71249
DSG1	0.7125
RPL22	0.71258
PGAM5	0.7126
KCNIP2	0.71261
MAN2C1	0.71264
TRIM21	0.71266
CEBPE	0.7127
R3HCC1	0.7128
IDH2	0.71283
IFI44L	0.71295
HIST2H2AB	0.71306
SELENOV	0.71309
GPR153	0.71313
PM20D2	0.71316
TMEM126B	0.71325
B3GNT5	0.71331
CKS2	0.71343
GRIN2D	0.71352
FZD6	0.71361
TMCO3	0.71366
LPAR5	0.71369
FASTKD3	0.71373
MT1G	0.71387
AP3M2	0.71399
NBL1	0.714
ZNF263	0.71406
PRAP1	0.71412
IFT57	0.71441
SLC36A3	0.71447
SLC9A3	0.7145
VRK1	0.7145
C12orf65	0.71452
CFAP46	0.71461
LYAR	0.71466
LMAN1	0.71466
SSBP1	0.7147
CASP5	0.71475
C16orf87	0.71478
EFCAB9	0.71487
TNFSF13	0.71494
CCDC103	0.71494
SMYD2	0.71495
C2CD4B	0.71496
MTRNR2L4	0.71497
MYO1B	0.71498
C19orf67	0.71498
SEC14L3	0.71499
MPPED1	0.71501
TRIM16	0.71512
DMAC2	0.71512
EXOC3	0.71515
TRMT61B	0.71522
TM9SF2	0.71532
TMEM139	0.71533
GZMH	0.71544
CTSH	0.71545
LEAP2	0.71549
AADACL3	0.71558
CCT4	0.71573
TRMT10A	0.71575
CTNNB1	0.71578
HELQ	0.71613
GPA33	0.71617
ZMYND19	0.71635
SACM1L	0.71653
STOX2	0.71661
DERL1	0.71666
CHRM5	0.71676
LBR	0.71684
TYRP1	0.71692
ATAD3A	0.7172
DHX35	0.7173
KHDC4	0.71738
SMCHD1	0.7174
S100A8	0.71756
KCTD3	0.71756
CEP126	0.7177
P2RX2	0.71779
RASD1	0.71782
SLC30A2	0.71783
MORN3	0.71785
SPACA9	0.718
RAB29	0.71832
ARSK	0.71846
OR2D3	0.71848
OR8J1	0.71867
CWF19L1	0.71881
EMC7	0.71887
CEP152	0.71898
CA5A	0.71899
SAMD1	0.71903
PLXNC1	0.71954
ABCC2	0.71964
BMP5	0.71968
C16orf45	0.7197
CASQ1	0.7198
IMPAD1	0.7198
TMEM273	0.7198
CCDC59	0.71982
TMEM221	0.71994
ABCA13	0.71995
DNER	0.72009
STEAP1	0.72012
EFCAB6	0.72019
VWA1	0.72039
HEATR4	0.72039
OR1L3	0.72047
CAMSAP3	0.72056
ZBED5	0.72062
ANO4	0.72064
NUDT17	0.72066
PCDH18	0.72084
DNAJA4	0.72088
MARCH6	0.72112
PLD3	0.72118
FSCB	0.72127
MAFB	0.7214
PARS2	0.72157
ZCCHC10	0.72172
RPS15A	0.7218
FOXD1	0.72199
RREB1	0.72214
ANKRD29	0.72217
COPS5	0.72221
POLA2	0.72226
KRT76	0.72228
SASH1	0.7223
ASB6	0.72231
ZNF302	0.72231
NABP1	0.72243
DEGS2	0.72259
SERPINB3	0.72295
C5AR1	0.72295
ZNF12	0.72297
CARMIL3	0.72303
VHL	0.72333
OR10H1	0.72344
EXTL3	0.72346
TBC1D3F	0.72359
CHRD	0.7236
VAT1L	0.72365
KCNJ3	0.72368
URB2	0.72373
SMKR1	0.72373
BTBD10	0.72376
CYP7A1	0.72393
KRTAP10-5	0.724
ASCL5	0.72403
NXPE2	0.72404
FANCI	0.72417
DNAI2	0.72438
TXLNB	0.72441
ERLIN1	0.72446
CBX5	0.72449
TTC13	0.72454
GGT1	0.72466
NDST3	0.72468
MRC2	0.72473
KRT73	0.72492
NCOA4	0.725
ATP6V0C	0.72502
FGF18	0.72504
FBN2	0.72511
FSD1L	0.72516
PRDM16	0.72521
SPACA7	0.72525
TSACC	0.7253
SLC47A1	0.72566
SPATS2	0.72568
COBL	0.72574
LRRC36	0.72574
GPRC6A	0.72575
TARS	0.72599
TMEM259	0.72604
ZNF615	0.72607
PCSK1	0.72608
RNF139	0.72624
DUSP2	0.72625
MS4A3	0.72628
CDK18	0.72641
CLCN2	0.72642
SCNN1A	0.72646
INPPL1	0.7265
NECTIN2	0.72681
CD82	0.72683
ZNF543	0.72689
SHC2	0.72699
GCM2	0.72712
CPXM1	0.72712
FSIP2	0.72725
SLN	0.72728
EXOC8	0.72747
EDC3	0.72754
PMM2	0.72754
GPR32	0.72756
CBR1	0.72776
TGFB1	0.72806
ACADSB	0.7281
MPG	0.72817
MYCT1	0.72819
SAMSN1	0.72823
SLC10A5	0.72855
CST9L	0.72863
NBPF6	0.72864
ARHGAP22	0.7287
CEP89	0.72877
OR6K2	0.72919
KCTD21	0.72946
ARHGAP35	0.72947
POU1F1	0.72966
APOE	0.72968
RXFP4	0.7297
GNRH1	0.72976
NTF3	0.72977
LEKR1	0.7298
PIP4P2	0.72981
IGFBPL1	0.72986
TIMM17A	0.72989
SCRN1	0.72989
SNUPN	0.73001
CSF1	0.7301
MYD88	0.7301
CCDC51	0.73012
FREM2	0.73015
INTS3	0.73026
MELK	0.73038
BACE2	0.73044
MED4	0.73047
RAB38	0.73064
GPR88	0.73065
IQCF1	0.73068
QTRT2	0.73077
NOXO1	0.73079
FANCD2OS	0.7308
EWSR1	0.73103
FXYD5	0.73111
FIP1L1	0.73116
SLC30A7	0.7313
ATG12	0.73143
POLR2L	0.73153
WIF1	0.7316
GPC1	0.73168
HSF1	0.73172
ASTN1	0.73174
FAM151A	0.73177
C1GALT1C1L	0.73195
MT1M	0.73195
HMX2	0.73201
PHF12	0.73203
C8orf58	0.73229
FAM91A1	0.73233
DFFA	0.73234
TREML1	0.73244
KRTAP21-1	0.73255
IGSF21	0.73261
NHLRC3	0.73264
VASH2	0.73271
CLPS	0.73272
NFAM1	0.73287
IFNB1	0.73313
NT5C3B	0.73314
NRXN3	0.73322
EMP2	0.73331
CCDC66	0.73358
CANT1	0.73374
CRACR2B	0.73382
IRX1	0.73389
CASP9	0.73417
RGPD6	0.7342
ARPC5	0.73425
C2CD4C	0.73425
SYDE1	0.73428
TFEC	0.73438
OOSP2	0.73438
TRAT1	0.73439
C4orf19	0.73444
VSIG8	0.73457
MISP	0.73457
PRSS33	0.73465
NSMF	0.73474
THEM4	0.73484
DDX18	0.73487
UBA52	0.73506
TMEM126A	0.73507
HTR2A	0.73507
SINHCAF	0.73511
LOXL2	0.73516
CRYAB	0.73518
PCBP4	0.73528
AEBP2	0.73533
FBLN7	0.73536
MRO	0.73537
FAM13A	0.73544
TEX36	0.73568
ZNF597	0.73568
KLHL10	0.73574
OR2L5	0.73584
UBQLN1	0.73585
PBX3	0.73603
NXPE3	0.73613
KLK9	0.73616
PTGFR	0.73619
MTNR1B	0.7362
LRFN1	0.7362
ZNHIT6	0.73622
POLR2H	0.73624
DSG2	0.73644
OR10H3	0.73649
HTR1F	0.73662
GCNT1	0.73663
SLC9A1	0.73675
LMTK3	0.73677
CCDC32	0.73678
RHBDD3	0.7369
TRAPPC4	0.73695
ATP23	0.73706
C14orf119	0.73709
HEATR5B	0.73717
ST6GALNAC6	0.73718
TMEM244	0.73743
DPRX	0.7376
MYBL2	0.73775
MARK2	0.73809
SPA17	0.73819
IRAK4	0.7383
FABP12	0.73835
PKDREJ	0.73841
LNX2	0.73846
FBXO7	0.73848
FAM110B	0.73851
EVPL	0.73852
SLFNL1	0.73866
TRIB3	0.73879
CBX7	0.73882
RIMKLA	0.7391
CDK2AP1	0.73922
ZNF841	0.73929
NUP58	0.73931
CNTLN	0.73934
PLCD1	0.73939
DDX20	0.73945
CYP4A22	0.73952
ZNF267	0.73957
CLDN19	0.73969
ZNF691	0.73973
TAMM41	0.73977
SLAMF9	0.74004
ZNF569	0.74012
ABCB10	0.74018
TMEM94	0.74018
ANAPC10	0.74028
PI4K2B	0.74043
HM13	0.74043
GJD4	0.74046
LZIC	0.74053
TIMM23	0.74073
SH3GL3	0.7408
DYNC1I1	0.74085
CD300LD	0.74086
SDC3	0.74096
SENP5	0.74102
GSTO2	0.74116
DIP2B	0.74119
TPM2	0.74128
TMEM225	0.74129
TKTL2	0.74151
NEK8	0.74158
IYD	0.74161
MSANTD3	0.74162
RFPL4B	0.74164
NSUN5	0.74185
PPTC7	0.74195
DNAJB5	0.74196
BEST4	0.74197
CFAP99	0.74204
C11orf53	0.74209
WDR92	0.74222
TAF5L	0.74224
SERTAD4	0.74228
ADGB	0.74236
SLC24A3	0.74237
PAQR5	0.74238
PSG9	0.74245
ZNF805	0.74248
NENF	0.74258
POSTN	0.74274
MANF	0.74282
PRPF8	0.74291
ZNF407	0.74294
HENMT1	0.74296
C17orf100	0.7432
FBXL14	0.74332
KRTAP13-3	0.74338
ANKRD61	0.74346
CKM	0.74354
ASB2	0.74358
NLN	0.74397
C15orf48	0.744
EEFSEC	0.74405
TMEM177	0.74406
SIL1	0.74407
CRK	0.74408
CCDC174	0.74415
TBC1D23	0.74415
IWS1	0.74416
RRH	0.74418
BAALC	0.74419
NUP214	0.74419
VSTM4	0.74421
SOX15	0.74428
GFY	0.74436
EYS	0.74439
GJA9	0.74439
RFX4	0.74459
FAM49A	0.74465
ZNF672	0.74502
GCHFR	0.74521
CBR4	0.74528
TEAD2	0.74529
TLN1	0.74531
ACSM1	0.74547
HSD17B1	0.7455
SHQ1	0.74555
VPS35	0.74558
CCNC	0.74561
DRC3	0.74563
THAP8	0.74569
SMG1	0.74575
AQP8	0.74587
TRIM44	0.74599
SLC19A2	0.74603
NXPH3	0.74623
EXOSC5	0.74631
GLTP	0.74636
RAP2B	0.74666
PPCDC	0.74673
NFAT5	0.74682
ADGRL1	0.74686
ANKEF1	0.74739
OR10G3	0.74746
C11orf42	0.74749
DAW1	0.7475
RGS8	0.74757
PRPF4B	0.74762
NKX3-2	0.74764
TAF5	0.74772
POLR2F	0.74777
HOXB4	0.74779
RPL17	0.74792
GAPDH	0.74805
GLRA3	0.7484
TRIM49C	0.74847
RASGEF1B	0.74866
MEIS2	0.74873
MRPS17	0.74884
PLXDC1	0.74891
ALPL	0.74908
HYAL2	0.74922
RALGDS	0.74924
PAMR1	0.74935
PIWIL2	0.74948
SLC7A4	0.7495
CDCP1	0.74951
GLT6D1	0.74961
NBAS	0.74977
THNSL2	0.74983
TUBA3C	0.74998
IGSF5	0.75004
TMEM38A	0.75022
GBP7	0.75028
SDHA	0.75028
ENKD1	0.75039
ZDHHC6	0.75054
TNFAIP8L2	0.75066
EGFL7	0.75077
PRELID2	0.75097
PAPSS2	0.75106
LILRB2	0.75126
GP2	0.75129
IGFN1	0.75134
C9orf43	0.75138
IL5RA	0.75139
SENP3	0.75147
TMEM9B	0.75159
MALRD1	0.75165
EPB42	0.75179
NUFIP1	0.75182
FANCD2	0.75188
RBM28	0.75188
NDC1	0.75209
GPX7	0.7523
ZNF507	0.75247
ATRNL1	0.75257
TTL	0.75271
ST8SIA1	0.75276
PPP1R1A	0.75276
ASB15	0.7529
LAG3	0.75291
KRTAP3-2	0.75294
HTR3C	0.75299
FOXO3	0.75308
GMEB1	0.75311
RNF165	0.75311
FOXL2	0.75313
ACSM2A	0.75313
TMEM121B	0.75315
RPL12	0.75316
NUB1	0.75324
PCDHB15	0.75335
COQ3	0.75357
MTURN	0.75357
GABBR2	0.75374
PKP2	0.75379
FAM216A	0.75414
METTL27	0.75431
TMEM104	0.75435
GPD2	0.75449
FOXF2	0.7545
CREM	0.7545
UMPS	0.75469
HERPUD2	0.75474
TRIM5	0.75479
DNAJC17	0.75509
FAM57A	0.75516
ZDHHC22	0.75526
SCN1A	0.75533
ZBTB6	0.75542
ATP8B4	0.75548
ZMYND12	0.75554
LSMEM1	0.75557
SUSD5	0.75563
CD68	0.75563
KCNAB3	0.75565
ACRBP	0.75567
TEDDM1	0.75572
USPL1	0.75581
CEP41	0.75607
VPS29	0.75621
ABCG8	0.75644
CLEC18B	0.75654
C14orf177	0.7567
MARCH2	0.75671
TNFAIP8L1	0.75689
ARHGEF2	0.75691
GOLM1	0.75694
KRTAP23-1	0.75709
SOCS5	0.75724
ZNF534	0.75732
CENPB	0.75737
TRIML2	0.75748
BTBD7	0.75748
DDB1	0.75758
SEMA4F	0.75759
ZC3H13	0.75762
CHRNG	0.7577
HSF2BP	0.75777
GPATCH4	0.75781
TMEM210	0.75784
BNIP3	0.75799
NXNL1	0.7581
TBX20	0.75815
CYP2A13	0.75821
YBEY	0.75826
FBLN2	0.75837
ZNF846	0.75838
FRK	0.75859
ZFC3H1	0.75859
SCAMP5	0.75859
C1QTNF1	0.75861
APOD	0.75864
RAB20	0.75866
STAU1	0.75868
FAM173B	0.75873
RPF2	0.75875
GPR139	0.75879
LGI4	0.75923
ELOVL4	0.75928
CDRT15	0.75934
RSPRY1	0.75938
NCBP2	0.75946
OR5K4	0.75956
MRPS15	0.75977
CLUH	0.75979
NECTIN3	0.75981
ADPRH	0.75994
RNF224	0.76004
TRPV6	0.76009
TMEM61	0.76016
CA1	0.76016
KCNMB4	0.76082
CDH9	0.76083
MS4A6A	0.76099
ADAT1	0.76113
RSL1D1	0.76128
ZNF664	0.76132
HIST2H2BE	0.76134
SLC29A2	0.76134
COX7A2	0.76143
ARL6IP1	0.76146
DCAF4L2	0.76148
FPR2	0.7615
ZNF396	0.76152
PYROXD2	0.76157
ZCCHC8	0.76157
C16orf71	0.76164
RBM42	0.76167
EYA2	0.76172
CEBPD	0.76173
PSMF1	0.76174
NALCN	0.76176
NAXE	0.76182
ORAI1	0.76188
KIF20A	0.76197
SCARA3	0.76204
PLA2G10	0.7623
ALDH1A3	0.76232
NKX6-1	0.76239
C12orf77	0.7624
ARMT1	0.76257
CEP83	0.76262
CCDC15	0.76267
NUDT16L1	0.76293
ERO1B	0.76295
MYL10	0.76297
MIDN	0.76298
ALDH3B2	0.76304
LIF	0.76305
ZSCAN32	0.7631
TMEM41A	0.76321
OTOGL	0.7634
ECT2	0.76354
FAM222A	0.76354
SMG7	0.76373
ZNF613	0.76389
PNISR	0.76398
EFCAB13	0.76403
NPW	0.76414
MICU3	0.76421
ENTPD6	0.76421
MMP8	0.76428
PHC1	0.76441
PIK3R4	0.76445
HSPB2	0.76447
PIPOX	0.76462
DRD1	0.76476
B9D2	0.76481
PHYHD1	0.76499
PIWIL3	0.76508
