GENE	RA
C20orf202	0.67629
IGSF6	0.67631
ACTC1	0.67655
NCF4	0.6766
CD2AP	0.67665
NECAP2	0.67675
MRO	0.67677
SRSF5	0.67683
CORO6	0.67685
RFPL4B	0.6771
RNF185	0.67725
BCL6B	0.67732
SHC2	0.67739
EEF2K	0.6775
MAP3K3	0.67751
SREK1IP1	0.6776
ADAMTS18	0.67768
OR8B4	0.67788
ASXL2	0.67793
FXYD2	0.67819
EBNA1BP2	0.67824
C20orf85	0.67829
SH3TC2	0.67833
WDR74	0.6784
RNF165	0.67849
ATP23	0.67857
ATOH7	0.67858
RSL1D1	0.6786
GFPT1	0.67861
ZNF691	0.67862
COL19A1	0.67874
ARMC8	0.67885
SSBP1	0.67914
RAB1B	0.67917
DENND5A	0.67924
ACRV1	0.67925
SLC25A40	0.67933
STARD9	0.67938
SRP54	0.67943
WSB1	0.67943
BLNK	0.67944
STPG3	0.67991
VCAN	0.67993
RANBP1	0.67998
NUDT14	0.68005
SEL1L3	0.68011
RAB4A	0.68019
NPPB	0.68026
MTCH2	0.68026
ITPKC	0.68037
SLC11A1	0.68046
OPCML	0.68048
TMX1	0.68051
NUP153	0.6806
ZNF766	0.68069
DVL3	0.68079
CNOT8	0.68092
CALN1	0.68115
SCG5	0.68119
ZNF263	0.68135
SUB1	0.68145
CST2	0.68148
USP14	0.68151
SLC25A3	0.68157
HKDC1	0.68164
EGR4	0.68173
C17orf107	0.68176
CHRNA1	0.68183
EMP2	0.68193
SP140L	0.68196
LSMEM1	0.68201
FOXN4	0.68201
ARPC5	0.68205
SERPINA12	0.68208
UFSP1	0.68215
NEK1	0.68217
GSTO2	0.68217
PTP4A2	0.6823
OR5M1	0.68236
RHOV	0.68236
C1orf100	0.68243
CDR2	0.68251
SPACA7	0.68255
ZNF214	0.68308
MRPS25	0.6831
ATG10	0.68316
NUB1	0.68318
LIN7B	0.6832
UBA3	0.68327
EXOC3L1	0.68328
NPFF	0.6833
CASS4	0.68333
BTBD18	0.68335
MAATS1	0.68338
GTF2E1	0.6834
RANBP6	0.68346
OR10G3	0.68351
PPP1CA	0.68387
CCT3	0.68392
TRIM49C	0.68395
POLE2	0.68395
SMARCB1	0.68406
UBE2E2	0.68407
NUDT21	0.68412
UBA52	0.68417
SINHCAF	0.68422
KCNH2	0.6843
CDC20B	0.68453
CA8	0.68455
ZNF22	0.68462
DDX5	0.6847
JRKL	0.68478
TMEM9B	0.68484
RALGAPB	0.68491
SCTR	0.68505
IL4	0.68505
C21orf58	0.68507
DDIAS	0.6851
LIN28A	0.68514
TMEM42	0.68519
TARS	0.68521
OSBP2	0.68534
OR13A1	0.68536
MRFAP1L1	0.68538
TPP2	0.68574
SETD4	0.68575
OR51B6	0.68584
PLEKHO1	0.68599
SMYD2	0.6861
BUB1	0.68613
HIST2H2BE	0.6862
ANKRD23	0.68623
XIRP2	0.68635
BZW1	0.68636
FKBP4	0.68639
FLAD1	0.68644
ELOVL4	0.68645
C5orf38	0.68649
NKX6-3	0.68657
FMN1	0.68667
TNK1	0.68687
MTRNR2L4	0.68692
GPHB5	0.68694
BTBD9	0.68705
IL34	0.6871
XKR8	0.68712
FAM216A	0.68714
DNAI2	0.68719
KRT80	0.68743
PIP4P2	0.68757
SLC9A1	0.6876
ZMAT2	0.6876
SIGLEC10	0.68762
DNAJC8	0.68773
CDCP1	0.68774
SOX4	0.68778
TRPC6	0.68784
ATAD3A	0.68791
KRTAP13-4	0.68805
ZNF79	0.68812
APOBEC3H	0.68812
BOLA1	0.6882
SLC47A1	0.68827
IL4R	0.68829
LARP1	0.68845
MMP27	0.68848
SSB	0.68856
LYSMD4	0.68857
IQUB	0.68859
INTS13	0.68861
PLBD1	0.68863
YIF1A	0.68867
ZNF253	0.68871
NCALD	0.68874
TRABD	0.68889
TEAD2	0.68909
OR8J1	0.68946
SLC34A3	0.68951
ALDH1A2	0.68952
ARHGEF2	0.68955
AMIGO3	0.68962
KLHL36	0.68962
PIWIL3	0.68963
PLXNC1	0.6897
PHC1	0.68983
DNER	0.68987
GRIN2D	0.68993
FZD6	0.68999
HCFC1R1	0.6901
B4GALNT4	0.69016
JUN	0.69023
DGCR8	0.69036
GIF	0.69043
LRP8	0.6905
MINDY1	0.69051
DCLRE1C	0.69064
TERB2	0.69084
ARID4B	0.69094
ABCB10	0.69095
C16orf45	0.69105
C20orf203	0.69108
UGT2A3	0.69119
FBXW5	0.69123
TPM2	0.69127
FOXQ1	0.69129
C2orf81	0.69142
CARD10	0.69147
CNPY2	0.69153
LDHD	0.6917
NPR2	0.69189
CCDC166	0.692
EN1	0.69219
ST6GALNAC4	0.69239
SDAD1	0.69253
GAPDH	0.69264
ALPL	0.69265
PHLDA1	0.69265
WBP11	0.6929
SESTD1	0.69317
MDFI	0.69322
FAM222A	0.69349
PCSK6	0.69352
KIAA1671	0.69354
GNPTG	0.69364
LRRC3	0.69365
PKP2	0.6937
KLHL41	0.69381
TNS1	0.69387
LRGUK	0.69397
LGALS16	0.69398
DDB1	0.694
C3orf67	0.6942
LOXL2	0.69425
EEA1	0.69428
NQO1	0.6944
CNIH3	0.69451
DNASE1L2	0.6946
FBN2	0.69464
APOL6	0.69479
SMG5	0.69481
PARG	0.69494
SLC1A1	0.69498
KLK13	0.69502
FRY	0.69518
CHRM5	0.69519
IER5	0.69532
KIF20A	0.69535
CCDC28B	0.69559
SENP3	0.69569
OR5P2	0.69572
SLC6A19	0.69576
GTF3C2	0.69594
C4orf19	0.69597
EGFLAM	0.69602
DNAJC17	0.69602
LRRC37A2	0.69615
ALDOC	0.69616
FGF23	0.69629
HNRNPC	0.69629
GRIN3B	0.69633
SKAP1	0.69658
HABP2	0.69681
YWHAH	0.69699
DSG1	0.69706
HPS3	0.69707
OR52B6	0.69708
OR6T1	0.69736
CLK3	0.69742
GPAT2	0.69757
CAVIN4	0.69757
ARPC5L	0.6976
STRIP2	0.69765
INTS3	0.69769
CHD6	0.69774
THSD4	0.69799
TRMT6	0.69819
STOX2	0.69834
CRK	0.69849
PTK2	0.69858
IFT57	0.6986
TRIML2	0.69876
INO80B	0.6989
CEP41	0.69899
ADPRH	0.69903
DOK2	0.69912
CLCN2	0.69932
LIMA1	0.69977
ALDH1A3	0.69977
MFSD2B	0.69989
HSF1	0.69993
ANKRD54	0.70013
AADACL4	0.70033
BMS1	0.7006
OR52J3	0.70068
PIGG	0.7009
COL1A1	0.701
THBD	0.70104
C9orf50	0.70108
WDR81	0.70113
IYD	0.70125
CEP126	0.70169
MMP13	0.70178
GTPBP10	0.70184
ZNF664	0.70204
IL20	0.70224
ELF3	0.70228
PRAMEF20	0.7023
ARSK	0.70234
SUV39H2	0.70244
VAT1L	0.70255
UBQLN1	0.70261
NTF3	0.70263
TRMT11	0.70288
TCTEX1D1	0.70292
PEX5L	0.70292
FRMD5	0.70304
CA2	0.70311
GNAT1	0.70325
GJA9	0.70337
ACCSL	0.70344
LRRTM2	0.70345
NME6	0.70346
RDH8	0.70351
TMCO3	0.70353
SP2	0.70356
HNRNPA2B1	0.70371
BOD1L2	0.70397
CCT4	0.704
MELK	0.70402
MATN3	0.70412
PIPOX	0.7042
GPBAR1	0.70421
BRD7	0.70424
CFAP20	0.70434
MT1H	0.70438
PITX1	0.7044
PLCD1	0.70442
NKX2-2	0.70442
FSIP2	0.70458
PPP6R3	0.70469
YAP1	0.70476
RHBDL1	0.7048
NUTM2B	0.70485
POLA2	0.70497
IQCF1	0.7051
RNF213	0.70514
ZNF45	0.70523
ALX1	0.70527
PCSK1	0.70534
S100A4	0.70537
CBWD1	0.70541
KLHL29	0.70554
MTPN	0.70556
LUZP6	0.70556
GPRC6A	0.70561
HRC	0.70562
CKS2	0.70569
AMBN	0.70573
S100A7A	0.70574
TEX15	0.7058
AP1S3	0.70609
CABIN1	0.70612
PLEKHA4	0.70617
SPATA12	0.70628
FAM129B	0.70641
HEATR4	0.7066
CBR4	0.70666
VHL	0.70682
PARD6A	0.70689
SMCHD1	0.70694
MARCH6	0.70707
DSG2	0.7071
HAPLN1	0.70717
RPL22	0.70719
ZNF572	0.70723
DNAJC16	0.70737
CASQ1	0.70737
YPEL3	0.7077
LYPLA2	0.70771
BTBD10	0.70771
CYP8B1	0.70773
GKN2	0.70829
EPC2	0.70851
SUCLA2	0.70867
SIN3A	0.70876
DDX18	0.70877
ARFGEF3	0.70881
ANKRD29	0.70882
CD33	0.70887
ABCC2	0.70904
SPATA16	0.70909
AGPAT2	0.70919
VPS35	0.7092
APOA4	0.7093
MYO1B	0.70944
EVX2	0.70948
CRYBB2	0.7095
FAM57A	0.70959
TACSTD2	0.70991
KRTAP22-1	0.70996
SCARF2	0.71014
CAPN7	0.71028
RNF208	0.7103
ANO4	0.71032
CABP5	0.71047
LARGE1	0.71048
TTC24	0.71051
APLF	0.71054
NAT9	0.71068
LAMB1	0.7107
TM9SF2	0.71086
C1QTNF1	0.71099
SEC14L3	0.71104
SCRN1	0.71111
TBC1D23	0.71114
CCDC74A	0.71115
HRASLS2	0.71133
CBY3	0.71134
NFAM1	0.71138
EFCAB6	0.71145
CA1	0.71146
ULK4	0.71153
UBE2Q2L	0.71155
FBXO43	0.7116
CDK20	0.71165
ZMYND12	0.71166
HYAL4	0.71173
FSD1L	0.71182
DUSP4	0.71187
CYP2C8	0.71191
CLEC11A	0.71191
SPINK8	0.71196
HM13	0.71202
SERPINH1	0.71207
CDKN2C	0.71215
ERO1B	0.71217
SLFNL1	0.71221
TENT2	0.71233
MCRIP2	0.71241
SLC9A3	0.71252
CEBPB	0.71253
TPI1	0.71262
UBA2	0.71277
NKAIN4	0.7128
OR52A1	0.71284
ADGB	0.71289
TRPV6	0.713
ARAP3	0.71305
ZSWIM2	0.71361
TMEM104	0.71362
NRXN3	0.71365
MARCH2	0.7137
ASGR2	0.71371
GCLC	0.71378
CFAP46	0.71378
BRICD5	0.71383
RFX3	0.714
TMEM30A	0.71404
CCNB2	0.71404
TNFRSF21	0.71417
OXCT2	0.71424
MLLT3	0.71424
STX2	0.71436
C1QA	0.71439
CRYAB	0.7144
ZBTB5	0.71447
OR6C4	0.71459
PTAFR	0.71473
PAQR6	0.71476
SLC26A4	0.71476
NSMCE4A	0.71476
PPCDC	0.71477
SUSD5	0.71492
USP13	0.71501
DMRT1	0.71509
MATN1	0.71521
ZNF557	0.71523
TFCP2L1	0.71539
LIPT1	0.71542
HDDC3	0.71543
SDHA	0.71544
CYTH1	0.71547
CCDC103	0.71549
TAF5	0.71558
HJURP	0.71571
C1RL	0.71579
TP53TG5	0.71601
IPO5	0.71602
GPR179	0.71607
NCOR2	0.71626
ONECUT1	0.71629
TEPP	0.71632
RMI1	0.71637
TMIE	0.71643
GUCY1A2	0.71681
ADGRG1	0.71681
ZNF415	0.71693
KIF26B	0.71695
ORC6	0.71701
TTC13	0.71711
USP30	0.71718
PGAM5	0.71718
ZNF385B	0.71733
ELP5	0.71734
KRTAP5-2	0.7174
KRT3	0.71742
NRSN2	0.71764
ARFIP1	0.7177
OR2L3	0.71771
TRIM55	0.71772
SLC19A3	0.71774
OR8K1	0.71777
ST8SIA1	0.71778
NDC1	0.71779
CHRM1	0.71792
CHID1	0.71797
SLC36A3	0.71815
PLA2G16	0.71829
GOLM1	0.71836
C11orf95	0.71844
NIM1K	0.71852
OR5H15	0.71879
NPY	0.71914
CCDC175	0.71916
PPP1R3A	0.7196
HAO2	0.71966
TMEM159	0.7198
RTL1	0.71987
FGF18	0.72
PFKFB2	0.72011
EMC7	0.72015
KCTD3	0.72017
TEKT3	0.72018
TRIM21	0.72032
KBTBD12	0.72038
ABCD4	0.72042
FBN3	0.72048
CD300LB	0.72076
FUT9	0.72085
ZNF534	0.72087
ZNF613	0.72095
PCGF2	0.72098
ZNF514	0.72115
TMEM54	0.72116
ZBTB44	0.72116
LCN12	0.72127
CES5A	0.72131
SENP5	0.7214
ASTN1	0.7216
IFRD2	0.7216
DCAF12	0.72172
RAB6B	0.72177
ANKRD22	0.72179
CHMP1B	0.72197
NDUFA4	0.72205
CARMIL2	0.72208
CYP4F22	0.72215
FBLN2	0.7223
R3HDM4	0.72259
FAM91A1	0.72262
NCCRP1	0.72278
SMPDL3A	0.72293
FAM49A	0.72296
GAPVD1	0.72298
FRS3	0.72311
DAW1	0.72312
BMP5	0.72321
CEP152	0.72326
EPHB2	0.72344
LEP	0.72344
CCDC174	0.72354
EEF1A1	0.72364
MRC2	0.72365
FBXO9	0.7237
OR6S1	0.72375
NDST3	0.72376
PSMD6	0.72384
ANKRD18A	0.72395
VWA8	0.72402
EIF4ENIF1	0.72402
ZBTB41	0.72409
GFER	0.72427
COPS4	0.72438
MRPL10	0.72438
PLPPR5	0.72447
SLC12A7	0.72447
PRAMEF11	0.72448
TRIM16	0.72459
IL23A	0.7247
DUT	0.7247
SYCE1L	0.7247
TMEM260	0.72478
ASIC1	0.72485
TSPAN4	0.72495
SLC37A3	0.72513
FXR2	0.72515
RGCC	0.72517
GCNT1	0.72519
CKM	0.7252
TWNK	0.72536
PRR23C	0.72541
SPG21	0.72545
KLK5	0.72545
TMEM244	0.72546
GGT1	0.72556
ID1	0.72557
NCBP2	0.7256
TMEM202	0.72575
R3HCC1	0.72579
CTNNB1	0.72601
LRRIQ3	0.72605
FANCI	0.72613
CRYBG2	0.72623
HOXC4	0.72627
SH3GL3	0.72644
DHRS4	0.72645
ST8SIA3	0.72646
ENPEP	0.72654
OR3A1	0.72659
LIMS3	0.7267
RAB2B	0.72677
CCDC59	0.72683
ZNF614	0.72713
ABCA13	0.72717
FLCN	0.72721
HIST2H2BF	0.72745
LZTS2	0.72755
PTGFR	0.72756
SPG11	0.72772
COPZ2	0.72781
TMEM102	0.72786
MAP3K6	0.72796
MTRR	0.72796
DDX23	0.72804
P3H3	0.72811
DNASE2B	0.72835
SPACA1	0.72837
NPW	0.72843
ZNF24	0.72857
OR2A2	0.72876
TMCO5A	0.7288
GTSE1	0.72881
ARMT1	0.72885
ZMYM1	0.72901
FURIN	0.72926
MAP3K14	0.72927
SRP9	0.72938
FRK	0.72938
VANGL2	0.7294
SDHAF4	0.72944
MTX3	0.72956
GLTP	0.72959
EXTL1	0.72963
RNF170	0.7297
C11orf53	0.72995
SPRR2E	0.72996
SELENOH	0.73014
SLC1A4	0.73044
HTR1F	0.73044
DUSP3	0.73052
CHP2	0.73053
MYO1H	0.73065
PCDH18	0.73066
ITGAE	0.73067
HNRNPCL3	0.73071
C11orf68	0.73075
KCNMB4	0.73075
GSDME	0.73077
NMRK1	0.73084
C17orf82	0.73102
TRMT61A	0.73124
LNX2	0.73125
ALAD	0.73135
TNFRSF13B	0.73157
OR2AK2	0.73161
EID2	0.73177
ZNF878	0.73187
ACAA1	0.73201
AADAT	0.73201
WDR92	0.73204
DRC3	0.7321
SCN1A	0.73213
CBFB	0.73215
ZBTB8A	0.73224
TAS2R16	0.73224
MARC1	0.73226
CDO1	0.73228
SMCP	0.7323
GLI4	0.73231
PTK2B	0.73232
TMEM26	0.7324
TGM2	0.73249
COX7C	0.73254
TREML4	0.73256
SHCBP1	0.73259
GPX7	0.73269
YBEY	0.73273
RASAL3	0.73278
LEKR1	0.73284
VSTM4	0.73289
TRPV4	0.73294
C1QTNF9B	0.73301
RREB1	0.73302
IFNW1	0.7331
KCNIP2	0.73317
KCNJ3	0.73325
VWA2	0.7334
GPD2	0.73355
C12orf65	0.73356
CASP9	0.73362
EEFSEC	0.73364
ZNF841	0.73364
MCPH1	0.73374
ATP6V0E1	0.7338
TIMM23	0.73389
RABL3	0.73398
CASP5	0.73398
HSPB7	0.73399
PRDM16	0.73406
TRIM49	0.73408
AKAP1	0.73415
TNFAIP6	0.73416
DNAJC22	0.73419
RGPD6	0.7342
COBL	0.73446
MRPS24	0.73453
POSTN	0.73467
MREG	0.73481
PLEKHD1	0.73508
CDC42EP2	0.73513
GABRA1	0.73518
ZNF610	0.73522
SLC24A3	0.73523
NDUFB2	0.73531
IGSF8	0.73542
OR13C2	0.7355
NSRP1	0.73555
MED4	0.73566
UPK3A	0.73566
ZNF407	0.73569
EMILIN2	0.73585
ADAMTSL2	0.73587
TIMM29	0.73588
PMM2	0.73594
TKTL2	0.73602
TIGD1	0.73619
CBX7	0.73622
AEBP2	0.73633
LYRM1	0.73639
GGPS1	0.73642
SHQ1	0.73646
MAMSTR	0.73663
LIF	0.73671
TBX20	0.73682
CYP2A7	0.73691
KRT86	0.73698
SLC35A3	0.737
DCUN1D1	0.73718
LENG1	0.73719
ABRA	0.73725
CCDC51	0.73736
FANCF	0.73744
HCAR1	0.73744
JAKMIP3	0.73755
HOXB7	0.7376
AP5B1	0.73763
USPL1	0.73764
SPCS3	0.73793
ZNF648	0.73799
PRR27	0.73805
PRR5	0.73807
TMPRSS15	0.73817
HELQ	0.73823
STAU1	0.73844
CCDC66	0.73849
TFEC	0.73849
HEATR5B	0.73853
ELFN2	0.73858
ACTR1A	0.73862
RPL27A	0.73866
ILVBL	0.73867
AADACL3	0.73868
SELENOV	0.73875
ZNF846	0.73886
GALR2	0.73892
TMEM190	0.73901
OCLM	0.73902
NIPAL4	0.73906
PRRG4	0.73913
KRTAP13-1	0.7392
KDM3A	0.73926
SLC2A8	0.73931
EFHD2	0.73934
OR2M5	0.73978
SCFD1	0.7398
C12orf60	0.73985
QTRT2	0.73998
LCN1	0.73998
ALOX12B	0.73998
NXNL1	0.74014
THNSL2	0.74024
GOLT1A	0.74033
CNNM3	0.74036
FANCD2	0.74036
C16orf87	0.74037
FAHD1	0.74044
TMF1	0.74065
TAS2R9	0.74065
TMEM177	0.74086
TMEM186	0.7409
GLRA3	0.74091
SYNGR4	0.74099
SLC19A2	0.74108
VSTM5	0.74151
GSDMC	0.74153
SMG1	0.74154
GORASP2	0.74156
LRFN4	0.74163
PHYHIP	0.74168
ZFAND1	0.74177
RBM42	0.74177
NKX6-1	0.7418
ATRNL1	0.74198
UGT1A7	0.7421
TAMM41	0.74212
URB2	0.74227
HSF2BP	0.74228
CRIPT	0.74241
OR1L3	0.74248
FANCD2OS	0.74253
ETNPPL	0.74263
LRRC36	0.74263
TRIM11	0.74274
LILRA5	0.74279
NUP50	0.74302
GPR151	0.74334
DIP2B	0.7434
KRT77	0.74364
OR4L1	0.74368
SIL1	0.74379
CCT5	0.7439
SGPP1	0.74393
GBX1	0.74398
RASSF7	0.74414
CYP2W1	0.74416
CDIP1	0.74435
PEX11B	0.7444
C2orf15	0.74447
TACO1	0.74458
ERI2	0.74469
CDK2AP2	0.74475
NBAS	0.74481
ADAT1	0.74486
NFE2	0.74487
ZCCHC8	0.745
FCHO1	0.74508
KRTAP9-4	0.74524
WNT10B	0.74531
SACM1L	0.74549
INA	0.74558
SLC25A45	0.7456
CDH9	0.74575
CDCA2	0.74576
ZC3H13	0.74577
HTN1	0.74593
NUP214	0.74612
ZNF267	0.74613
ZDHHC5	0.74634
CCDC27	0.74643
CATSPERG	0.74645
AP3M2	0.74653
ASPHD2	0.74667
CEP83	0.74672
DCAF4L2	0.74674
MEFV	0.74679
NFAT5	0.74683
TMEM273	0.74707
MEIS2	0.74722
ARPIN	0.74727
PHLDA3	0.74736
PTHLH	0.74751
BSCL2	0.74778
EPSTI1	0.7478
MEX3D	0.74782
CHRNB3	0.74783
POLR3G	0.74784
GPER1	0.74784
TRIM50	0.7479
BACE2	0.74797
RGS17	0.74806
OR8G1	0.74807
CWF19L1	0.74814
TAF5L	0.74826
CELA2B	0.74828
CATSPER1	0.74831
CHD3	0.7484
SMG7	0.7485
OR56A3	0.74852
C18orf65	0.74872
ATP11B	0.74881
MALRD1	0.74883
CASP6	0.74895
ANXA13	0.74896
PER2	0.74898
NOBOX	0.74902
TLK2	0.74912
PYROXD2	0.74924
RPF2	0.74943
MMD	0.7495
PITX2	0.74955
HEYL	0.74957
CREBZF	0.74968
CPXM1	0.74969
TMEM94	0.74973
PARS2	0.74976
OR6K6	0.74979
BLOC1S1	0.74989
IMPAD1	0.74996
CPA1	0.74999
EYA2	0.75002
IGSF21	0.75021
WIF1	0.75043
VPS29	0.75044
TMEM41A	0.75055
IWS1	0.75061
BEGAIN	0.75072
C5orf34	0.75089
HOXD4	0.75105
OR2G6	0.7511
NPTX1	0.75134
C16orf95	0.75141
ASB1	0.75142
C5orf46	0.75147
SOX10	0.75157
EDC3	0.75158
FAM160A2	0.75179
CCL15-CCL14	0.75187
RGPD8	0.75188
DYNC1I1	0.75195
YTHDF2	0.752
ZFAND5	0.75209
ZMYND8	0.75213
FIP1L1	0.7522
IPO13	0.75222
TUBG1	0.75227
IGLL1	0.75233
NECAP1	0.75256
ZFPM2	0.75258
ADCY6	0.75291
C8orf48	0.75298
ZFC3H1	0.75314
COX7B2	0.7532
ZNF615	0.75352
FAM102B	0.75356
ACSM1	0.75361
LGSN	0.75365
TMEM178A	0.75368
GNG3	0.75372
CCDC15	0.7538
SPRY2	0.75389
CAMSAP3	0.75395
PIRT	0.75408
PBX3	0.75418
HMGCS1	0.75431
KCNG3	0.75432
HS3ST1	0.75447
COQ3	0.75448
C9orf131	0.75488
OR56B1	0.75497
CHST5	0.755
KAAG1	0.75511
TYRP1	0.75514
TTL	0.75534
PNPLA2	0.75537
SLC30A7	0.7555
FSCN2	0.75551
GABBR2	0.75556
ZNF503	0.75564
SDC2	0.75574
ANKRD7	0.75582
LARP4B	0.75583
PDLIM3	0.75587
OR4F15	0.75587
RFX4	0.75592
FAM13A	0.75598
TEX36	0.75617
CFAP45	0.75656
ACADSB	0.75667
EFNB2	0.75672
KBTBD13	0.75674
ATAD2B	0.75677
CANT1	0.75689
POLR3C	0.75698
TRIM44	0.75702
OR4D1	0.75702
TMEM136	0.75707
SERPINF2	0.75712
ELP3	0.75726
ADAM32	0.7573
RBM38	0.75744
EYS	0.75745
TMEM33	0.75749
SEZ6L	0.75752
SPAG7	0.75756
FBLN7	0.7576
ZNF584	0.7577
UFC1	0.75778
ZNF274	0.75778
DVL2	0.75783
MMP25	0.75812
ADAMTS6	0.75822
SAMD14	0.75825
L3HYPDH	0.75828
ADGRG6	0.75839
GPR155	0.75846
PRDM9	0.7585
TBC1D3F	0.7585
RDM1	0.75866
CRCT1	0.75867
ATP8B4	0.75881
NALCN	0.75887
TFPI	0.75895
MLKL	0.75911
FAM110B	0.75917
FREM2	0.75918
DIP2C	0.7592
VRK1	0.75925
FAM151A	0.7593
GNRH2	0.75931
ZNF569	0.75933
PIWIL2	0.75939
HEMK1	0.75942
ASB2	0.75947
RASSF5	0.7597
MRPL55	0.75984
MBD3L5	0.75994
TMEM263	0.76
SPTLC3	0.76031
NUP54	0.76044
PTGIR	0.76049
RPS6KA1	0.76052
FHDC1	0.76065
HSPA5	0.76068
BIRC2	0.76069
FCAR	0.76071
C19orf66	0.76077
EPB42	0.7609
CREM	0.76101
SCMH1	0.76103
RAB29	0.76104
OR10A5	0.76104
GTPBP2	0.76113
PLXDC1	0.76153
TNFRSF10A	0.76159
ZNF433	0.7616
RNF150	0.76186
ANAPC10	0.76193
CHMP7	0.76198
PPTC7	0.76202
PCDHB6	0.76203
TMEM238	0.76213
GPATCH4	0.76215
SLC25A4	0.7623
CFAP99	0.76236
NTMT1	0.76237
FASTKD3	0.76241
CLDN4	0.76252
TRAPPC1	0.7627
NHP2	0.7628
KRT38	0.76284
GGCT	0.76288
KRT1	0.76294
PDK4	0.76297
MITD1	0.76308
SH2D7	0.7632
HBA1	0.7634
ACTL6B	0.76343
CACNA2D2	0.76344
CCSER2	0.76348
GTF2H2C	0.76358
ASTL	0.76373
BTBD7	0.76379
TMEM240	0.76381
LAD1	0.76383
TRIM5	0.76393
UNC119	0.76401
CDHR2	0.76419
ZNF302	0.76426
TAF12	0.76442
RRBP1	0.76443
KNCN	0.76444
NHLRC2	0.76448
OTOGL	0.76452
FAM124A	0.7646
ADCY4	0.76468
COLGALT1	0.76471
ANKRD1	0.76472
PACS1	0.76494
ACSM2A	0.76497
RAB37	0.76502
NPAS4	0.76512
TRMT61B	0.76519
MED20	0.76521
FBXL16	0.76521
EP300	0.76529
CD3EAP	0.76537
PNLIP	0.76556
TAAR8	0.7657
PI4K2B	0.76583
TMEM151A	0.76588
ACOD1	0.7659
PAQR5	0.76595
KRT19	0.76612
SLC6A6	0.76613
OR10G2	0.7662
HAUS5	0.76631
KCNA10	0.76637
YOD1	0.76638
PNISR	0.7664
SLC41A1	0.76642
BSG	0.76643
PPCS	0.76655
ARG2	0.76676
TTC31	0.76682
RRH	0.767
CLIP3	0.767
ALG9	0.76712
DNTTIP2	0.76721
BBX	0.76721
L3MBTL2	0.76722
ATP5ME	0.76724
SPATS2	0.76727
IFIT2	0.76767
WNT9A	0.76776
POLR2G	0.76782
TMEM256	0.76787
SIKE1	0.76798
MCM5	0.76813
MYLK3	0.76829
ORM1	0.76831
A4GNT	0.76852
MSTO1	0.76882
TIMP3	0.76884
ARHGAP35	0.76889
LOR	0.769
SLC35B2	0.76906
HAPLN2	0.76912
PTH2	0.7692
JMJD8	0.76921
DLK2	0.76942
ZNF764	0.76968
KXD1	0.76976
TCHH	0.76983
IGSF5	0.76989
TCTN1	0.77004
PGA3	0.77006
NODAL	0.77007
PPIP5K1	0.77031
NSD2	0.77036
ARF3	0.77038
TAF7	0.77041
MRGPRX4	0.77042
CSF1	0.77051
ZNF782	0.77056
ELMO3	0.77062
VSIG10	0.77092
FOLR3	0.77095
PLAT	0.77114
AURKC	0.77116
BBS10	0.77131
MIB2	0.7715
BEND5	0.77157
PEX14	0.77158
DKK1	0.77159
SELPLG	0.77165
PRPF4B	0.77174
GSTA1	0.77177
CNEP1R1	0.77178
CLVS1	0.77187
EVPL	0.77192
ALKBH6	0.77195
BAALC	0.77197
TTC38	0.77198
MEOX1	0.77209
COL17A1	0.7721
TXNRD1	0.77219
SAP18	0.77226
ESD	0.77228
ZCCHC10	0.77239
FZD5	0.77241
INPPL1	0.77244
C4orf51	0.77247
NUP160	0.77252
SRR	0.77285
SYT1	0.77306
NIPAL2	0.77309
CNTLN	0.77327
RTN3	0.77344
EEF1E1	0.77346
RBM22	0.7735
ASB5	0.77364
CRYAA	0.774
VPS8	0.77402
UGT1A9	0.77408
KRT39	0.77411
ZNF496	0.77418
GPA33	0.7742
NAT8	0.77426
DTHD1	0.77448
GPR157	0.77457
P4HA3	0.77478
ECT2	0.77485
SPART	0.77491
PSG9	0.77501
PHYHD1	0.77508
CST11	0.77518
CFAP299	0.77524
POLR2H	0.77534
SH3PXD2B	0.77549
ADCY9	0.77557
EIF4A2	0.77562
SEMA4F	0.77566
ARL5B	0.77571
RBM28	0.7758
ADGRB2	0.77587
ZG16B	0.7759
GRID2	0.77592
MTTP	0.77598
EML4	0.77602
NUDT18	0.77606
KRTAP10-12	0.77625
RNF7	0.77646
HERPUD2	0.77647
CST4	0.77662
NMT2	0.77663
UBXN2A	0.7767
NKX3-1	0.77682
PSMA2	0.77686
STAB2	0.77695
CNN2	0.77697
NAGLU	0.77699
DDX20	0.77702
FDXACB1	0.7771
SLC25A28	0.77716
ZNF888	0.77716
PERM1	0.77717
CYP2J2	0.77718
AP2A2	0.77718
SYNPO2	0.7774
CLK4	0.77741
SGTB	0.77749
ALDH3B2	0.7775
PSMG3	0.77767
PIGS	0.77781
ARRDC1	0.778
EXOSC5	0.77815
PDILT	0.77829
TLE2	0.77833
TGFB1	0.77836
OLA1	0.77846
CA5A	0.77858
AMY2B	0.77867
PIK3R4	0.77874
RCE1	0.77877
PEX5	0.77879
GPATCH8	0.77892
SCRT1	0.77907
FNDC9	0.7791
TMEM221	0.77911
LRRC8B	0.77913
PDCL	0.77914
PABPC1L	0.77915
ZNF404	0.77922
RARS2	0.77953
OR2T6	0.7797
CHADL	0.77974
MPZL3	0.77983
PEBP1	0.78024
BICDL2	0.78027
